property_type,state,lat,lon,area_m2,price_usd
apartment,Estado de México,21.446309,-87.042869,68.3,222072.18
house,Chiapas,25.554482,-99.25575,330.7,209152.38
house,Querétaro,24.596453,-104.975514,219.1,91606.56
apartment,Distrito Federal,17.6881,-96.069692,195.6,120588.58
house,Veracruz de Ignacio de la Llave,21.117805,-98.985804,125.4,144463.64
house,Morelos,23.694426,-90.543198,152.2,101289.91
apartment,Querétaro,25.347955,-89.93659,110.5,159021.18
house,Tabasco,24.196249,-98.668976,368.8,243150.74
house,Chiapas,24.881913,-98.532937,265.4,307609.87
apartment,Yucatán,17.992197,-102.971791,194.2,156072.72
apartment,Guerrero,18.889685,-91.855433,67.0,192403.19
house,Nuevo León,19.770539,-102.192364,123.6,76266.98
house,Tabasco,21.445553,-103.8839,265.4,177502.44
house,Querétaro,17.598798,-93.435868,63.8,216488.17
house,Guerrero,22.912467,-103.572562,191.1,284437.48
house,Distrito Federal,19.103085,-90.386359,294.3,287703.11
apartment,Yucatán,21.033451,-98.195229,273.3,244926.98
apartment,Guerrero,23.964406,-94.428721,162.2,170445.61
house,Morelos,23.394692,-87.773164,82.7,203021.03
house,Morelos,22.455344,-94.918014,199.5,124112.53
apartment,Yucatán,17.557733,-102.51003,95.1,311127.65
apartment,Morelos,21.470453,-98.425933,381.7,221247.17
house,Yucatán,16.874465,-89.137103,216.3,44040.68
house,Veracruz de Ignacio de la Llave,19.773632,-93.11574,161.0,124408.33
house,Chiapas,16.398114,-88.66357,224.3,47589.46
house,Morelos,18.739881,-88.120539,158.5,38367.09
apartment,Estado de México,25.556495,-87.604149,334.2,159480.57
apartment,Chiapas,25.536326,-104.103016,353.5,126133.0
house,Nuevo León,19.922178,-93.865676,317.2,227440.74
apartment,Yucatán,25.477797,-102.664253,97.8,177825.48
house,Morelos,17.411991,-90.051589,130.0,88464.88
house,Chiapas,23.635158,-91.597773,358.9,122409.63
apartment,Veracruz de Ignacio de la Llave,17.086825,-104.277285,57.0,199776.98
house,Distrito Federal,25.812576,-96.723804,313.5,52107.29
apartment,Veracruz de Ignacio de la Llave,19.816165,-102.520452,215.8,73486.64
house,Veracruz de Ignacio de la Llave,19.425911,-105.638378,52.5,262448.08
apartment,Tabasco,17.920161,-95.002462,175.9,245678.41
house,Chiapas,17.46021,-93.608348,239.3,235166.15
apartment,Estado de México,24.874689,-101.690742,384.6,214121.16
house,Nuevo León,22.254335,-103.590364,236.0,42481.71
apartment,Yucatán,16.690369,-102.867744,383.8,252659.98
house,Querétaro,19.34789,-86.504798,274.7,173786.06
apartment,Guerrero,22.356453,-95.982468,94.3,110426.55
apartment,Distrito Federal,19.559578,-86.371572,344.9,214270.06
house,Morelos,17.485068,-104.052465,176.8,228480.34
apartment,Querétaro,17.966882,-104.687478,71.2,282490.37
house,Tabasco,18.374833,-95.011763,194.7,181588.7
house,Veracruz de Ignacio de la Llave,22.009455,-100.886676,312.0,244542.26
house,Distrito Federal,24.239977,-102.101145,63.6,46765.62
house,Yucatán,18.040877,-89.462643,117.9,298040.62
apartment,Morelos,20.690407,-94.746892,237.8,182175.18
apartment,Estado de México,24.009387,-90.75625,377.2,206340.86
apartment,Distrito Federal,17.801586,-91.727853,342.2,168688.81
apartment,Estado de México,17.098631,-101.84977,344.9,58197.38
apartment,Estado de México,24.83684,-94.623745,156.1,249878.03
house,Querétaro,19.429297,-88.645537,200.3,243948.06
house,Querétaro,22.838701,-97.357675,214.7,120168.31
house,Veracruz de Ignacio de la Llave,22.900469,-96.955698,60.9,269702.29
apartment,Estado de México,19.161013,-103.144287,381.4,52143.64
house,Veracruz de Ignacio de la Llave,22.098128,-86.965952,134.0,104524.9
apartment,Tabasco,19.868072,-88.638037,375.0,297598.35
apartment,Distrito Federal,16.805808,-88.374986,252.9,224308.5
house,Querétaro,17.471633,-98.99627,283.5,149364.26
apartment,Distrito Federal,18.979772,-104.334847,369.1,227551.83
apartment,Nuevo León,16.897595,-91.508842,171.0,129341.58
house,Yucatán,25.108263,-99.769754,267.5,110378.71
apartment,Nuevo León,25.31535,-90.159937,120.0,40058.55
apartment,Morelos,21.833329,-99.513727,95.8,40058.55
house,Veracruz de Ignacio de la Llave,21.383842,-91.676709,286.5,40058.55
apartment,Distrito Federal,20.544827,-103.291623,246.0,40058.55
house,Veracruz de Ignacio de la Llave,18.092878,-100.174125,326.4,40058.55
apartment,Veracruz de Ignacio de la Llave,16.037197,-103.105787,308.6,40058.55
apartment,Guerrero,18.415062,-89.775389,268.8,40058.55
apartment,Morelos,21.097232,-101.547015,395.2,40058.55
apartment,Distrito Federal,20.484852,-87.134032,89.6,40058.55
apartment,Guerrero,25.806482,-95.444556,339.9,40058.55
house,Distrito Federal,19.502724,-95.199416,138.1,40058.55
house,Guerrero,20.521829,-96.779329,322.1,40058.55
house,Distrito Federal,17.335156,-99.482197,385.0,40058.55
apartment,Estado de México,23.754095,-93.943849,258.6,40058.55
house,Chiapas,23.607048,-87.244709,177.5,40058.55
apartment,Distrito Federal,21.718288,-88.217389,272.7,40058.55
apartment,Nuevo León,18.280618,-92.851113,287.5,40058.55
apartment,Morelos,16.11526,-88.098666,119.4,40058.55
apartment,Querétaro,19.092681,-86.76475,327.1,40058.55
house,Guerrero,17.168788,-97.684279,216.5,40058.55
house,Nuevo León,25.858584,-93.978347,237.8,40058.55
house,Morelos,17.303239,-86.98816,281.4,40058.55
apartment,Tabasco,17.990823,-101.107675,193.3,40058.55
apartment,Tabasco,21.877032,-91.07738,363.4,40058.55
apartment,Querétaro,16.640435,-95.583688,106.9,40058.55
house,Guerrero,24.624341,-100.628857,398.4,40058.55
house,Distrito Federal,25.614997,-90.467863,91.6,40058.55
apartment,Nuevo León,18.467474,-94.955554,55.2,40058.55
apartment,Veracruz de Ignacio de la Llave,16.221345,-99.541979,135.7,40058.55
house,Distrito Federal,22.407102,-96.374521,305.4,40058.55
apartment,Distrito Federal,20.139261,-93.652915,333.9,40058.55
house,Yucatán,18.700585,-97.901784,350.6,40058.55
apartment,Tabasco,18.068371,-102.032549,397.1,40058.55
house,Tabasco,22.540231,-86.76719,152.9,40058.55
house,Nuevo León,20.16217,-95.770649,298.6,40058.55
apartment,Nuevo León,17.796593,-91.321593,90.4,40058.55
house,Veracruz de Ignacio de la Llave,22.891091,-97.779056,192.4,40058.55
apartment,Guerrero,21.650723,-98.897365,346.8,40058.55
apartment,Distrito Federal,24.586721,-97.856714,178.7,40058.55
apartment,Tabasco,17.174759,-97.816067,256.9,40058.55
apartment,Yucatán,23.856666,-95.116398,226.3,40058.55
apartment,Querétaro,22.735168,-95.130603,276.1,40058.55
apartment,Tabasco,17.150109,-96.056924,390.5,40058.55
apartment,Querétaro,22.948207,-103.304284,69.5,40058.55
house,Chiapas,20.415473,-96.07849,250.9,40058.55
apartment,Yucatán,25.449848,-102.617922,352.1,40058.55
house,Tabasco,17.416114,-103.477284,218.5,40058.55
house,Querétaro,22.428334,-87.347086,77.5,40058.55
house,Querétaro,19.299749,-97.964127,104.2,40058.55
apartment,Chiapas,25.621859,-87.820382,347.2,40058.55
apartment,Distrito Federal,25.014859,-93.24139,232.6,40058.55
apartment,Distrito Federal,18.703832,-90.616603,376.6,40058.55
house,Nuevo León,24.035418,-98.628751,332.1,40058.55
house,Querétaro,25.956042,-86.799762,292.5,40058.55
house,Guerrero,18.52663,-89.590774,51.8,40058.55
house,Estado de México,20.367772,-88.921031,199.7,40058.55
apartment,Veracruz de Ignacio de la Llave,21.201807,-102.556115,119.1,40058.55
apartment,Morelos,18.949311,-100.580736,368.8,40058.55
apartment,Nuevo León,16.152648,-100.287468,111.1,40058.55
house,Estado de México,18.201292,-100.581816,150.1,40058.55
apartment,Distrito Federal,18.819369,-88.891837,230.9,40058.55
house,Tabasco,20.435997,-105.362304,142.2,40058.55
house,Querétaro,17.711025,-104.478,123.5,40058.55
apartment,Estado de México,24.732544,-100.521703,259.7,40058.55
apartment,Morelos,23.049111,-102.002541,81.1,40058.55
house,Yucatán,16.852005,-101.362808,70.4,40058.55
apartment,Yucatán,22.500925,-90.041136,180.3,40058.55
house,Tabasco,25.562212,-105.884587,244.2,40058.55
apartment,Nuevo León,16.030209,-97.413545,198.0,40058.55
apartment,Tabasco,18.479324,-97.842301,248.0,40058.55
house,Querétaro,25.321339,-92.477164,377.7,40058.55
apartment,Chiapas,23.657633,-91.582136,285.7,40058.55
house,Querétaro,16.91483,-91.430581,361.9,40058.55
apartment,Nuevo León,18.31583,-86.921584,114.4,40058.55
apartment,Guerrero,17.81218,-89.715825,153.6,40058.55
apartment,Querétaro,24.103033,-87.920366,301.0,40058.55
apartment,Distrito Federal,17.350381,-105.687134,79.5,40058.55
apartment,Estado de México,20.686516,-87.322824,334.2,40058.55
apartment,Estado de México,25.385782,-89.804229,301.6,40058.55
house,Tabasco,17.858321,-89.255617,305.4,40058.55
house,Querétaro,25.779934,-104.134252,85.1,40058.55
apartment,Chiapas,21.556172,-86.801666,287.9,40058.55
house,Distrito Federal,17.701427,-92.429053,340.8,40058.55
apartment,Estado de México,19.161049,-94.588772,64.6,40058.55
house,Querétaro,20.244928,-87.087406,58.1,40058.55
house,Morelos,19.093242,-97.141258,180.6,40058.55
house,Tabasco,25.722297,-96.473234,245.4,40058.55
house,Tabasco,17.533648,-87.343076,371.1,40058.55
apartment,Veracruz de Ignacio de la Llave,23.333279,-104.478305,187.0,40058.55
apartment,Guerrero,16.004103,-95.977606,345.7,40058.55
house,Tabasco,25.15943,-90.161869,109.0,40058.55
apartment,Tabasco,18.879341,-94.339627,60.6,40058.55
apartment,Veracruz de Ignacio de la Llave,17.85526,-87.821645,164.9,40058.55
house,Estado de México,22.516798,-87.160171,367.9,40058.55
house,Estado de México,23.126014,-104.713616,83.9,40058.55
house,Distrito Federal,22.880305,-97.952589,262.2,40058.55
apartment,Chiapas,19.193169,-105.53082,208.0,40058.55
apartment,Querétaro,18.522024,-99.411667,378.5,40058.55
apartment,Guerrero,25.559188,-95.262636,92.9,40058.55
house,Veracruz de Ignacio de la Llave,24.461939,-103.450005,201.9,40058.55
apartment,Guerrero,20.523235,-104.139393,147.2,40058.55
apartment,Nuevo León,20.24389,-94.214653,354.5,40058.55
apartment,Morelos,17.567629,-95.357641,261.7,40058.55
house,Tabasco,20.264061,-100.672447,264.9,40058.55
house,Querétaro,21.374169,-88.010938,236.2,40058.55
house,Distrito Federal,23.813562,-88.193949,399.8,40058.55
house,Yucatán,22.800461,-98.321022,342.3,40058.55
house,Guerrero,22.35157,-91.263663,362.7,40058.55
house,Querétaro,25.095554,-96.481156,338.1,40058.55
house,Yucatán,16.18032,-103.548337,86.1,40058.55
house,Nuevo León,21.570476,-87.441316,129.6,40058.55
apartment,Veracruz de Ignacio de la Llave,21.413354,-91.310259,156.2,40058.55
house,Distrito Federal,19.238956,-98.656524,88.0,40058.55
apartment,Querétaro,17.362506,-105.622382,215.5,40058.55
apartment,Nuevo León,24.875631,-103.989393,287.0,40058.55
house,Nuevo León,20.707624,-96.07561,356.1,40058.55
house,Morelos,21.858521,-99.305293,378.5,40058.55
house,Chiapas,22.741921,-92.090231,68.9,40058.55
house,Nuevo León,24.042612,-92.027288,54.3,40058.55
house,Distrito Federal,22.591555,-91.921282,281.5,40058.55
apartment,Yucatán,19.980548,-96.149563,151.3,40058.55
apartment,Querétaro,21.136334,-87.702277,138.7,40058.55
house,Distrito Federal,19.736503,-96.994696,144.4,40058.55
apartment,Tabasco,19.881215,-102.012384,229.0,40058.55
apartment,Estado de México,16.956901,-99.846898,204.1,40058.55
house,Distrito Federal,25.145844,-105.15331,229.3,40058.55
house,Yucatán,16.910363,-93.329294,285.4,40058.55
house,Guerrero,22.482092,-101.029285,185.5,40058.55
apartment,Veracruz de Ignacio de la Llave,20.131945,-99.916895,138.0,40058.55
apartment,Veracruz de Ignacio de la Llave,20.056194,-90.58371,108.2,40058.55
house,Yucatán,22.795518,-99.455576,172.3,40058.55
apartment,Morelos,16.670937,-101.156082,309.6,40058.55
house,Tabasco,21.937058,-102.618845,314.8,40058.55
apartment,Estado de México,23.720318,-90.502832,283.4,40058.55
house,Morelos,24.282128,-103.405875,131.9,40058.55
house,Yucatán,17.705304,-96.924925,255.8,40058.55
apartment,Distrito Federal,24.974191,-95.861398,249.7,40058.55
house,Tabasco,22.561461,-92.252202,219.5,40058.55
house,Tabasco,24.818548,-93.33433,242.5,40058.55
apartment,Morelos,20.852807,-89.785587,222.1,40058.55
house,Guerrero,25.190383,-100.071186,300.4,40058.55
apartment,Yucatán,24.999095,-100.397318,88.4,40058.55
house,Chiapas,20.481609,-103.079662,312.4,40058.55
apartment,Morelos,18.744126,-100.216435,97.6,40058.55
apartment,Guerrero,19.877643,-95.562311,391.6,40058.55
apartment,Querétaro,24.610629,-91.610595,205.1,40058.55
house,Chiapas,16.698619,-99.276693,115.2,40058.55
apartment,Querétaro,22.776112,-100.194326,219.9,40058.55
apartment,Querétaro,17.728201,-95.176239,340.6,40058.55
house,Distrito Federal,19.445059,-105.525673,382.7,40058.55
house,Morelos,16.61543,-104.404218,272.0,40058.55
house,Tabasco,18.699736,-97.640609,173.9,40058.55
house,Yucatán,23.684211,-87.141746,261.2,40058.55
house,Nuevo León,24.850153,-91.569764,159.2,40058.55
house,Tabasco,20.635478,-89.07364,354.6,40058.55
house,Estado de México,20.70324,-91.353985,245.4,40058.55
house,Tabasco,24.735753,-93.781069,163.7,40058.55
house,Distrito Federal,23.627991,-89.594141,152.7,40058.55
apartment,Chiapas,21.130772,-97.917803,61.7,40058.55
house,Chiapas,22.707472,-101.569979,335.5,40058.55
apartment,Estado de México,24.473551,-95.759532,207.6,40058.55
apartment,Morelos,16.09539,-95.023165,163.8,40058.55
apartment,Distrito Federal,20.0289,-95.233473,214.9,40058.55
apartment,Morelos,25.072432,-94.698524,336.6,40058.55
house,Veracruz de Ignacio de la Llave,23.40313,-87.025902,93.6,40058.55
house,Distrito Federal,21.296445,-88.485659,364.1,40058.55
house,Yucatán,19.477701,-89.971664,381.3,40058.55
apartment,Estado de México,21.205205,-87.131438,189.1,40058.55
apartment,Querétaro,20.18363,-100.697535,180.8,40058.55
apartment,Tabasco,23.141531,-96.098881,166.5,40058.55
house,Nuevo León,24.612322,-89.06931,111.7,40058.55
house,Tabasco,17.546848,-95.896686,262.5,40058.55
house,Nuevo León,20.51547,-91.039305,216.8,40058.55
house,Estado de México,22.874648,-100.951724,61.2,40058.55
house,Chiapas,18.498675,-91.364478,275.4,40058.55
apartment,Nuevo León,22.402509,-102.70532,317.0,40058.55
apartment,Tabasco,24.774892,-98.972881,315.8,40058.55
apartment,Tabasco,25.110157,-99.002766,305.2,40058.55
house,Distrito Federal,25.931637,-91.833519,374.7,40058.55
apartment,Estado de México,17.06092,-98.643056,166.4,40058.55
apartment,Veracruz de Ignacio de la Llave,18.330532,-94.894734,226.1,40058.55
house,Querétaro,25.503798,-104.001362,54.9,40058.55
house,Distrito Federal,25.583277,-89.899646,52.4,40058.55
apartment,Veracruz de Ignacio de la Llave,16.977073,-98.602227,134.0,40058.55
apartment,Morelos,16.149985,-93.029317,85.3,40058.55
apartment,Chiapas,17.611,-91.492208,141.1,40058.55
apartment,Veracruz de Ignacio de la Llave,25.960128,-101.806782,112.0,40058.55
apartment,Veracruz de Ignacio de la Llave,17.799996,-88.3065,60.0,40058.55
apartment,Distrito Federal,21.025476,-93.675515,368.3,40058.55
apartment,Yucatán,24.484177,-97.425497,52.9,40058.55
house,Nuevo León,22.04489,-87.153981,103.3,40058.55
house,Querétaro,18.834611,-99.245785,278.9,40058.55
house,Morelos,22.867557,-89.806515,285.3,40058.55
apartment,Morelos,22.742196,-92.086447,51.9,40058.55
apartment,Chiapas,18.214935,-90.684314,394.7,40058.55
apartment,Querétaro,16.347992,-97.175978,357.2,40058.55
house,Chiapas,20.092496,-91.670475,363.3,40058.55
apartment,Tabasco,18.891932,-98.270126,280.7,40058.55
apartment,Tabasco,24.089777,-101.774742,170.7,40058.55
house,Yucatán,24.003642,-93.346459,362.8,40058.55
house,Estado de México,20.57024,-86.479721,152.0,40058.55
apartment,Morelos,22.065122,-99.787981,246.9,40058.55
apartment,Estado de México,22.042595,-96.780608,84.9,40058.55
house,Nuevo León,24.271581,-92.519973,372.7,40058.55
apartment,Querétaro,20.250024,-95.169874,99.3,40058.55
house,Nuevo León,18.650349,-90.765146,245.3,40058.55
house,Tabasco,21.361923,-104.834056,317.4,40058.55
apartment,Guerrero,20.491482,-86.031575,266.8,40058.55
apartment,Veracruz de Ignacio de la Llave,20.401208,-90.951951,131.2,40058.55
house,Chiapas,16.911373,-88.721934,50.3,40058.55
apartment,Morelos,18.137367,-88.874297,394.8,40058.55
apartment,Estado de México,20.127583,-99.045243,211.1,40058.55
house,Guerrero,18.277783,-88.471581,366.3,40058.55
apartment,Morelos,21.838583,-101.966896,193.4,40058.55
apartment,Morelos,20.489117,-90.237621,217.0,40058.55
house,Morelos,21.371693,-89.290277,206.7,40058.55
house,Estado de México,17.557516,-88.91308,234.4,40058.55
house,Morelos,24.804219,-92.264644,160.9,40058.55
apartment,Morelos,20.120936,-89.394996,63.2,40058.55
house,Morelos,16.356122,-97.615015,254.1,40058.55
house,Distrito Federal,20.979763,-102.120121,130.5,40058.55
apartment,Chiapas,21.541697,-100.302946,101.8,40058.55
apartment,Guerrero,21.588409,-95.89672,278.8,40058.55
house,Nuevo León,23.070312,-95.373384,288.4,40058.55
apartment,Nuevo León,17.774818,-89.888383,313.3,40058.55
apartment,Nuevo León,18.522231,-90.172946,226.3,40058.55
apartment,Yucatán,17.359327,-102.164531,332.6,40058.55
apartment,Tabasco,20.976496,-104.998709,272.5,40058.55
house,Veracruz de Ignacio de la Llave,16.600732,-104.48891,394.0,40058.55
apartment,Chiapas,19.255033,-101.066231,145.9,40058.55
apartment,Chiapas,23.099331,-97.811041,204.8,40058.55
house,Veracruz de Ignacio de la Llave,21.337254,-88.473721,69.9,40058.55
apartment,Distrito Federal,17.438345,-100.040404,392.5,40058.55
apartment,Estado de México,16.092416,-105.762573,256.0,40058.55
apartment,Veracruz de Ignacio de la Llave,24.08157,-99.986887,244.9,40058.55
house,Guerrero,17.761944,-94.438499,279.5,40058.55
apartment,Tabasco,22.062166,-98.481232,224.0,40058.55
house,Estado de México,19.369219,-95.302545,61.2,40058.55
house,Querétaro,21.854859,-88.468038,264.3,40058.55
apartment,Morelos,19.156536,-87.750299,300.7,40058.55
apartment,Distrito Federal,16.869396,-100.680519,195.9,40058.55
house,Guerrero,18.2295,-96.757191,315.1,40058.55
house,Tabasco,20.280194,-87.017751,127.4,40058.55
apartment,Querétaro,22.582838,-86.027654,106.5,40058.55
house,Veracruz de Ignacio de la Llave,18.638061,-101.291855,180.2,40058.55
apartment,Tabasco,16.120699,-91.460403,346.5,40058.55
apartment,Yucatán,21.189374,-98.439379,339.8,40058.55
apartment,Tabasco,22.057595,-105.837836,184.0,40058.55
house,Chiapas,25.628705,-105.81495,256.2,40058.55
house,Querétaro,21.894708,-96.78868,302.3,40058.55
apartment,Veracruz de Ignacio de la Llave,21.734016,-105.548606,108.8,40058.55
apartment,Nuevo León,25.279006,-92.261452,390.2,40058.55
apartment,Tabasco,24.283781,-100.119932,266.1,40058.55
apartment,Veracruz de Ignacio de la Llave,19.229787,-94.802138,393.5,40058.55
house,Yucatán,18.626336,-102.657314,296.1,40058.55
house,Yucatán,21.04421,-97.856525,127.9,40058.55
house,Morelos,23.440495,-101.354533,141.4,40058.55
apartment,Querétaro,21.032192,-95.30398,229.2,40058.55
apartment,Distrito Federal,16.677964,-102.023429,161.9,40058.55
apartment,Nuevo León,23.235807,-95.83188,108.7,40058.55
house,Chiapas,18.894979,-92.580506,62.5,40058.55
house,Distrito Federal,22.641257,-90.921246,296.5,40058.55
house,Estado de México,20.265919,-103.792115,222.2,40058.55
apartment,Guerrero,24.891194,-96.643952,83.0,40058.55
house,Tabasco,24.452256,-104.582566,110.1,40058.55
apartment,Estado de México,21.25432,-94.036351,85.9,40058.55
house,Morelos,22.915055,-100.711914,264.4,40058.55
apartment,Estado de México,24.833497,-95.447511,83.0,40058.55
house,Distrito Federal,19.132507,-87.512913,57.2,40058.55
apartment,Chiapas,18.200663,-94.34003,361.7,40058.55
house,Guerrero,19.885311,-97.966937,301.5,40058.55
apartment,Veracruz de Ignacio de la Llave,24.657272,-87.018408,75.5,40058.55
house,Querétaro,23.244223,-90.456282,337.4,40058.55
apartment,Morelos,20.03811,-100.291894,222.6,40058.55
house,Querétaro,18.147445,-89.115808,346.4,40058.55
apartment,Chiapas,19.559684,-97.352073,260.3,40058.55
house,Chiapas,18.841041,-89.426657,288.6,40058.55
house,Querétaro,17.760893,-89.542239,397.7,40058.55
apartment,Estado de México,23.433329,-102.222596,131.3,40058.55
apartment,Veracruz de Ignacio de la Llave,18.520699,-91.977177,268.4,40058.55
house,Guerrero,20.541675,-100.187141,211.1,40058.55
apartment,Distrito Federal,19.858594,-100.050147,63.8,40058.55
house,Guerrero,25.820774,-100.073038,55.1,40058.55
house,Distrito Federal,19.910922,-91.488635,91.7,40058.55
apartment,Nuevo León,16.898258,-105.981883,248.5,40058.55
house,Tabasco,20.18759,-103.910352,214.3,40058.55
house,Querétaro,20.318437,-101.249678,373.6,40058.55
apartment,Querétaro,16.539326,-98.40199,189.2,40058.55
apartment,Morelos,21.165465,-96.481873,268.7,40058.55
apartment,Guerrero,21.047395,-105.108599,322.9,40058.55
apartment,Guerrero,17.495493,-86.588533,324.4,40058.55
house,Veracruz de Ignacio de la Llave,17.038394,-91.678739,231.7,40058.55
apartment,Guerrero,17.010282,-99.626055,187.0,40058.55
apartment,Querétaro,22.097082,-97.029149,361.0,40058.55
apartment,Veracruz de Ignacio de la Llave,17.964827,-93.475104,134.1,40058.55
house,Tabasco,17.735721,-102.221404,68.6,40058.55
house,Tabasco,25.578353,-88.811308,328.5,40058.55
apartment,Chiapas,24.546175,-100.874902,196.0,40058.55
apartment,Veracruz de Ignacio de la Llave,18.304948,-98.3961,130.2,40058.55
apartment,Estado de México,19.275663,-88.574563,131.1,40058.55
house,Estado de México,18.098928,-92.737043,365.5,40058.55
house,Tabasco,20.91876,-99.165762,341.9,40058.55
house,Distrito Federal,16.196105,-92.326009,243.7,40058.55
apartment,Yucatán,22.71368,-105.606336,265.6,40058.55
house,Nuevo León,24.986389,-96.259679,187.1,40058.55
apartment,Yucatán,24.041092,-86.907247,94.0,40058.55
house,Morelos,23.91961,-87.484229,196.5,40058.55
apartment,Estado de México,17.271812,-87.814699,170.6,40058.55
apartment,Veracruz de Ignacio de la Llave,19.985592,-95.756601,224.4,40058.55
apartment,Nuevo León,17.701526,-98.797158,210.2,40058.55
apartment,Veracruz de Ignacio de la Llave,18.547205,-96.699294,231.6,40058.55
apartment,Chiapas,18.632462,-92.20208,99.0,40058.55
house,Estado de México,21.562364,-88.320044,229.6,40058.55
house,Chiapas,20.114109,-101.860274,134.8,40058.55
apartment,Tabasco,17.263701,-89.696395,72.7,40058.55
house,Tabasco,25.736921,-86.42288,316.9,40058.55
house,Estado de México,18.306386,-88.394965,199.6,40058.55
house,Chiapas,23.728739,-100.401253,269.3,40058.55
house,Yucatán,19.389699,-103.880882,304.7,40058.55
apartment,Querétaro,17.430814,-103.755179,287.8,40058.55
house,Nuevo León,24.578892,-100.175534,214.7,40058.55
apartment,Chiapas,19.088609,-93.716326,185.8,40058.55
apartment,Distrito Federal,22.588554,-89.913593,181.6,40058.55
house,Morelos,21.664437,-88.014994,274.0,40058.55
house,Distrito Federal,20.717563,-93.524932,223.2,40058.55
house,Tabasco,23.322379,-102.273664,356.1,40058.55
house,Guerrero,16.877729,-104.005476,109.7,40058.55
house,Chiapas,16.577882,-105.132056,155.4,40058.55
house,Tabasco,17.406533,-99.03044,56.5,40058.55
house,Veracruz de Ignacio de la Llave,20.372816,-93.058597,129.4,40058.55
house,Querétaro,17.369666,-96.093647,301.1,40058.55
apartment,Distrito Federal,21.0677,-97.446164,316.9,40058.55
apartment,Estado de México,17.265453,-86.879606,120.5,40058.55
apartment,Veracruz de Ignacio de la Llave,20.766205,-101.705297,132.0,40058.55
apartment,Guerrero,23.636153,-95.666715,232.4,40058.55
house,Chiapas,20.807862,-94.863112,156.9,40058.55
apartment,Querétaro,25.92016,-87.419582,162.5,40058.55
house,Distrito Federal,22.866504,-98.440633,105.9,40058.55
apartment,Distrito Federal,24.413568,-96.726484,121.8,40058.55
house,Querétaro,20.148476,-104.229554,326.0,40058.55
apartment,Nuevo León,23.678609,-93.820018,108.5,40058.55
house,Nuevo León,16.405092,-100.235761,60.0,40058.55
house,Guerrero,17.229112,-102.793819,270.3,40058.55
apartment,Chiapas,18.030706,-95.109374,391.6,40058.55
apartment,Morelos,20.019519,-95.353795,165.9,40058.55
house,Chiapas,19.462661,-92.035691,249.6,40058.55
house,Estado de México,22.546212,-93.524556,367.2,40058.55
house,Estado de México,23.093143,-102.219654,324.4,40058.55
house,Distrito Federal,21.861824,-96.611303,267.9,40058.55
apartment,Querétaro,19.57242,-91.593542,160.3,40058.55
house,Estado de México,21.770533,-95.411285,239.7,40058.55
apartment,Veracruz de Ignacio de la Llave,19.422656,-98.090218,81.9,40058.55
apartment,Chiapas,16.838737,-99.553231,287.6,40058.55
apartment,Distrito Federal,25.92804,-93.792123,303.8,40058.55
house,Tabasco,17.271825,-87.217826,387.8,40058.55
house,Veracruz de Ignacio de la Llave,16.723484,-92.565103,141.1,40058.55
apartment,Querétaro,24.785307,-104.505082,56.5,40058.55
house,Guerrero,19.018347,-96.786301,241.0,40058.55
apartment,Guerrero,22.50297,-88.183517,297.4,40058.55
house,Morelos,18.62113,-87.018612,141.6,40058.55
house,Estado de México,19.43044,-104.43451,229.4,40058.55
apartment,Nuevo León,20.107004,-87.331734,165.7,40058.55
apartment,Guerrero,21.115362,-89.105817,215.8,40058.55
apartment,Querétaro,25.435652,-97.632333,329.9,40058.55
apartment,Nuevo León,16.418804,-97.182898,253.2,40058.55
house,Nuevo León,21.030683,-93.315138,320.6,40058.55
house,Veracruz de Ignacio de la Llave,25.20197,-105.324217,341.0,40058.55
house,Tabasco,16.491585,-94.13688,146.1,40058.55
house,Yucatán,21.734996,-102.26534,241.1,40058.55
house,Yucatán,24.536299,-99.08101,124.9,40058.55
apartment,Querétaro,18.419277,-99.040627,216.4,40058.55
apartment,Tabasco,24.762923,-96.618793,161.4,40058.55
apartment,Nuevo León,23.324546,-103.852778,388.4,40058.55
house,Estado de México,25.331132,-103.087425,106.0,40058.55
apartment,Guerrero,20.390292,-96.595018,394.5,40058.55
apartment,Nuevo León,16.44881,-86.911046,57.0,40058.55
apartment,Querétaro,25.201138,-103.686496,294.7,40058.55
apartment,Estado de México,20.702962,-87.07471,138.5,40058.55
house,Morelos,16.289967,-91.33277,64.2,40058.55
house,Estado de México,20.818373,-93.094445,377.3,40058.55
house,Veracruz de Ignacio de la Llave,17.243453,-89.465447,54.1,40058.55
apartment,Guerrero,18.142718,-103.861603,255.8,40058.55
apartment,Guerrero,16.644907,-95.904914,225.5,40058.55
house,Tabasco,21.742935,-92.058177,355.7,40058.55
house,Guerrero,22.220295,-94.263591,79.4,40058.55
apartment,Yucatán,24.171021,-104.554566,288.0,40058.55
apartment,Chiapas,24.610088,-92.185979,284.2,40058.55
house,Chiapas,22.156244,-95.319445,379.8,40058.55
apartment,Veracruz de Ignacio de la Llave,16.127565,-98.416783,338.1,40058.55
apartment,Veracruz de Ignacio de la Llave,22.952297,-99.1945,64.7,40058.55
apartment,Tabasco,20.179992,-93.583347,214.9,40058.55
house,Estado de México,21.655575,-88.180093,189.3,40058.55
apartment,Tabasco,22.490806,-96.076481,158.6,40058.55
